Chevrolet Cruze LT,2019,"60,711 ","18,799",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver Ice Metallic , 1G1BE5SM6K7145036 ,,1.4L I4 16V GDI DOHC Turbo
BMW 740 i,2019,"46,832 ","50,698",8-Speed Automatic,Gasoline , Rear-wheel Drive , Arctic Gray Metallic , WBA7E2C57KB218332 ,,3.0L I6 24V GDI DOHC Turbo
Lexus GS 350 Base,2018,"34,314 ","35,569",8-Speed Automatic,Gasoline , Rear-wheel Drive , Black , JTHBZ1BL8JA012662 ,,3.5L V6 24V PDI DOHC
BMW 540 i xDrive,2019,"21,250 ","43,850",8-Speed Automatic,Gasoline , All-wheel Drive , Black Sapphire Metallic , WBAJE7C58KWD55312 ,,3.0L I6 24V GDI DOHC Turbo
Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,2019,"17,000 ","28,881",7-Speed Automatic with Auto-Shift,– , – , Pure Gray w/ Black Roof , 3VW6T7BU8KM190203 , –,–
Ford Fusion SE,2017,"43,369 ","21,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Beige , 3FA6P0HD1HR115463 ,,1.5L I4 16V GDI DOHC Turbo
Mercedes-Benz C-Class C 300 4MATIC,2018,"16,097 ","36,995",9-Speed Automatic,Gasoline , All-wheel Drive , Polar White , WDDWF4KB0JR397274 ,,2.0L I4 16V GDI DOHC Turbo
Mazda Mazda6 Grand Touring Reserve,2021,"8,115 ","32,999",Automatic,Gasoline , Front-wheel Drive , Machine Gray Metallic , JM1GL1WYXM1617091 ,,Intercooled Turbo Regular Unleaded I-4 2.5 L/152
Toyota Camry LE,2019,"19,183 ","28,991",8 Speed Elect Controlled Auto Transmission w/Inte.,Gasoline , – , PREDAWN GRAY MICA , 4T1B11HK3KU219950 , –,2.5L
Mercedes-Benz E-Class E 300,2018,"37,535 ","42,837",9-Speed Automatic,Gasoline , All-wheel Drive , Lunar Blue Metallic , WDDZF4KB1JA407984 ,,2.0L I4 16V GDI DOHC Turbo
Chevrolet Impala Premier 2LZ,2019,"58,916 ","26,330",6-Speed Automatic,Gasoline , Front-wheel Drive , Black , 2G1105S39K9137609 ,,3.6L V6 24V GDI DOHC
Chevrolet Impala Premier 2LZ,2019,"58,657 ","26,761",6-Speed Automatic,Gasoline , Front-wheel Drive , Black , 2G1105S32K9136219 ,,3.6L V6 24V GDI DOHC
Acura ILX,2019,"49,043 ","25,900",8 Speed Dual-Clutch,– , – , Platinum White Pearl , 19UDE2F35KA000395 , –,–
Mercedes-Benz E-Class E 300,2018,"23,123 ","39,455",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , WDDZF4JBXJA459258 ,,2.0L I4 16V GDI DOHC Turbo
Mazda Mazda3 Touring,2018,"56,917 ","20,998",6-Speed Automatic,Gasoline , Front-wheel Drive , Soul Red Metallic , 3MZBN1V37JM203532 ,,2.5L I4 16V GDI DOHC
Nissan Altima 2.5 SL,2017,"54,227 ","20,936",Automatic Xtronic CVT,Gasoline , Front-wheel Drive , Silver , 1N4AL3AP3HC157370 , –,2.5L I4 16V MPFI DOHC
Mercedes-Benz AMG CLA 35 Base 4MATIC,2020,"4,112 ","65,988",7-Speed Automatic with Auto-Shift,Gasoline , All-wheel Drive , Cosmos Black Metallic , W1K5J5BB5LN125684 ,,2.0L I4 16V GDI DOHC Turbo
Subaru WRX STI Base,2021,"3,028 ","44,121",6-Speed Manual,Gasoline , All-wheel Drive , Ice Silver Metallic , JF1VA2S69M9807155 ,,2.5L H4 16V MPFI DOHC Turbo
Mercedes-Benz CLA 250 Base,2018,"47,069 ","25,797",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , – , WDDSJ4EB1JN588198 ,,2.0L I4 16V GDI DOHC Turbo
Dodge Charger GT,2020,"8,760 ","33,588",8-Speed Automatic,Gasoline , Rear-wheel Drive , Indigo Blue , 2C3CDXHG4LH145428 ,,3.6L V6 24V MPFI DOHC
Chevrolet Cruze LT,2019,"59,160 ","18,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Mosaic Black Metallic , 1G1BE5SM2K7106962 ,,1.4L I4 16V GDI DOHC Turbo
Mercedes-Benz C-Class C 300,2019,"54,008 ","30,650",9-Speed Automatic,Gasoline , Rear-wheel Drive , Gray Metallic , 55SWF8DBXKU292469 ,,2.0L I4 16V GDI DOHC Turbo
Dodge Charger SXT,2019,"7,064 ","32,499",Automatic,Gasoline , All-wheel Drive , Indigo Blue , 2C3CDXJG1KH633955 ,,Regular Unleaded V-6 3.6 L/220
Chevrolet Impala Premier 2LZ,2019,"52,560 ","23,999",Automatic,E85 Flex Fuel , Front-wheel Drive , Silver Ice Metallic , 1G1105S34KU144860 ,,Gas/Ethanol V6 3.6L/217
Chevrolet Malibu LT,2019,"58,207 ","20,388",Automatic CVT,Gasoline , Front-wheel Drive , Mosaic Black Metallic , 1G1ZD5ST2KF162723 ,,1.5L I4 16V GDI DOHC Turbo
Ford Fusion SE,2020,"53,942 ","23,888",6-Speed Automatic,Gasoline , Front-wheel Drive , Agate Black , 3FA6P0HD3LR201186 ,,1.5L I4 16V GDI DOHC Turbo
Ford Fusion SE,2018,"30,888 ","21,488",6-Speed Automatic,Gasoline , Front-wheel Drive , Oxford White , 3FA6P0HD9JR233153 ,,1.5L I4 16V GDI DOHC Turbo
Tesla Model 3 Long Range,2021,"19,054 ","56,990",1-Speed Automatic,Electric , All-wheel Drive , White , 5YJ3E1EBXMF938013 ,,Electric
BMW 330 i,2021,"10,223 ","47,025",8-Speed Automatic,Gasoline , Rear-wheel Drive , Sunset Orange Metallic , 3MW5R1J06M8B76530 ,,2.0L I4 16V GDI DOHC Turbo
Toyota Corolla XSE,2018,"31,495 ","24,988",Automatic CVT,Gasoline , Front-wheel Drive , White , 2T1BURHE5JC058923 ,,1.8L I4 16V MPFI DOHC
Honda Accord,2020,"4,154 ","32,511",Continuously Variable Transmission,– , – , Lunar Silver Metallic , 1HGCV1F32LA001494 , –,–
Cadillac XTS Luxury,2019,"36,009 ","29,999",Automatic,Gasoline , Front-wheel Drive , Radiant Silver Metallic , 2G61M5S31K9144763 ,,Gas V6 3.6L/217
Hyundai Sonata SE,2017,"61,960 ","15,994",6-Speed Automatic,Gasoline , Front-wheel Drive , Quartz White Pearl , 5NPE24AFXHH536141 ,,2.4L I4 16V GDI DOHC
Volkswagen Jetta 1.4T SEL,2019,"42,076 ","21,499",Automatic,Gasoline , Front-wheel Drive , Tornado Red , 3VWE57BU8KM069418 ,,Intercooled Turbo Regular Unleaded I-4 1.4 L/85
Subaru WRX Premium,2017,"24,750 ","28,777",6-Speed Manual,Gasoline , All-wheel Drive , Blue , JF1VA1E68H9815257 ,,2.0L H4 16V GDI DOHC Turbo
BMW M340 i,2020,"32,152 ","48,998",8-Speed Automatic,Gasoline , Rear-wheel Drive , White , WBA5U7C03LA232263 ,,3.0L I6 24V GDI DOHC Turbo
Toyota Camry SE,2019,"65,972 ","29,998",8 Speed Elect Controlled Auto Transmission w/Inte.,Gasoline , – , WHITE , 4T1B11HK6KU680947 , –,2.5L
Tesla Model 3 AWD LONG RANGE 4DR FASTBACK,2018,"33,596 ","53,999",Automatic,Electric , All-wheel Drive , Obsidian Black Metallic , 5YJ3E1EB5JF113458 ,,Electric
Chevrolet Impala Premier 2LZ,2019,"59,903 ","25,295",6-Speed Automatic,Gasoline , Front-wheel Drive , Pepperdust Metallic , 2G1105S39K9148433 ,,3.6L V6 24V GDI DOHC
Honda Accord EX,2018,"31,489 ","29,917",Automatic CVT,Gasoline , Front-wheel Drive , Crystal Black Pearl , 1HGCV1F45JA059766 ,,1.5L I4 16V GDI DOHC Turbo
Nissan Altima 2.5 S,2017,"100,000 ","11,000",Automatic CVT,Gasoline , Front-wheel Drive , Silver , 1N4AL3AP3HN343091 ,,2.5L I4 16V MPFI DOHC
Volkswagen Jetta 1.4T SEL,2019,"50,745 ","24,514",8-Speed Automatic,Gasoline , Front-wheel Drive , White Silver Metallic , 3VWE57BU0KM083233 ,,1.4L I4 16V GDI DOHC Turbo
Toyota Camry SE,2021,"3,146 ","31,998",8-Speed Automatic,Gasoline , Front-wheel Drive , Gray , 4T1G11AK3MU556105 ,,2.5L I4 16V PDI DOHC
Lexus IS 200t Base,2017,"26,238 ","31,989",8-Speed Automatic,Gasoline , Rear-wheel Drive , Silver , JTHBA1D21H5058767 ,,2.0L I4 16V PDI DOHC Turbo
Chrysler 300 S,2019,"60,630 ","26,649",8-Speed Automatic,Gasoline , Rear-wheel Drive , Black , 2C3CCABG1KH555465 ,,3.6L V6 24V MPFI DOHC
Hyundai Accent SE,2021,"2,296 ","21,590",Automatic CVT,Gasoline , Front-wheel Drive , Black , 3KPC24A67ME144451 ,,1.6L I4 16V PDI DOHC
Mercedes-Benz C-Class C 300,2021,"5,870 ","42,625",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , W1KWF8DB1MR642897 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz C-Class C 300,2021,"6,766 ","42,500",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , W1KWF8DB6MR630986 ,,2.0L I4 16V GDI DOHC Turbo
Lexus IS 200t Base,2016,"45,096 ","29,998",8-Speed Automatic,Gasoline , Rear-wheel Drive , White , JTHBA1D27G5033824 ,,2.0L I4 16V PDI DOHC Turbo
Subaru WRX Premium,2016,"52,144 ","24,999",Manual,Gasoline , All-wheel Drive , Pure Red , JF1VA1E62G9833882 ,,Intercooled Turbo Premium Unleaded H-4 2.0 L/122
Mercedes-Benz C-Class C 300,2021,"3,968 ","42,600",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , W1KWF8DB2MR632606 ,,2.0L I4 16V GDI DOHC Turbo
Honda Accord Sport 1.5T,2021,"1,138 ","36,998",Automatic CVT,Gasoline , Front-wheel Drive , Red , 1HGCV1F39MA092118 ,,1.5L I4 16V GDI DOHC Turbo
Ford Fusion SE,2017,"84,640 ","18,592",6-Speed Automatic,Gasoline , Front-wheel Drive , Oxford White , 3FA6P0HD1HR317431 ,,1.5L I4 16V GDI DOHC Turbo
Toyota Camry SE,2019,"76,649 ","24,991",8-Speed Automatic,Gasoline , Front-wheel Drive , White , 4T1B11HK7KU220423 ,,2.5L I4 16V PDI DOHC
BMW 740 i,2019,"19,895 ","51,199",8-Speed Automatic,Gasoline , Rear-wheel Drive , Carbon Black Metallic , WBA7E2C54KB454551 ,,3.0L I6 24V GDI DOHC Turbo
Kia Optima LX,2019,"51,542 ","21,259",6-Speed Automatic,Gasoline , Front-wheel Drive , Graphite , 5XXGT4L35KG322248 ,,2.4L I4 16V GDI DOHC
Kia Optima LX,2019,"58,675 ","20,449",6-Speed Automatic,Gasoline , Front-wheel Drive , Graphite , 5XXGT4L32KG321459 ,,2.4L I4 16V GDI DOHC
Mazda Mazda6 Grand Touring,2020,"21,728 ","26,600",6-Speed Automatic,Gasoline , Front-wheel Drive , Soul Red Crystal Metallic , JM1GL1TY7L1512298 ,,2.5L I4 16V
Nissan Altima 2.5 S,2016,"100,161 ","15,613",Automatic CVT,Gasoline , Front-wheel Drive , Pearl White , 1N4AL3AP7GN378585 ,,2.5L I4 16V MPFI DOHC
Ford Fusion SE,2020,"8,185 ","23,499",Automatic,Gasoline , Front-wheel Drive , Rapid Red Metallic Tinted Clearcoat , 3FA6P0HD6LR158477 ,,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
Nissan Altima 2.5 S,2018,"58,788 ","20,769",Automatic CVT,Gasoline , Front-wheel Drive , Glacier White , 1N4AL3AP6JC102224 ,,2.5L I4 16V MPFI DOHC
Volkswagen Jetta 1.4T SEL,2019,"41,863 ","23,765",8-Speed Automatic,Gasoline , Front-wheel Drive , Silk Blue Metallic , 3VWE57BU9KM097700 ,,1.4L I4 16V GDI DOHC Turbo
Jaguar XE 25t Premium,2017,"22,306 ","24,995",8-Speed Automatic,Gasoline , Rear-wheel Drive , Polaris White , SAJAD4BG6HA965821 ,,2.0L I4 16V GDI DOHC Turbo
Chevrolet Cruze LT,2019,"59,812 ","18,768",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver , 1G1BE5SM4K7115680 ,,1.4L I4 16V GDI DOHC Turbo
Lexus ES 350 F Sport,2019,"41,004 ","44,163",8-Speed Automatic,Gasoline , Front-wheel Drive , Nebula Gray Pearl , 58ABZ1B10KU019898 ,,3.5L V6 24V PDI DOHC
Honda Civic Touring,2016,"75,000 ","18,950",Automatic CVT,Gasoline , Front-wheel Drive , Blue , 19XFC1F95GE213427 ,,1.5L I4 16V GDI DOHC Turbo
Toyota Camry Hybrid XLE,2018,"82,581 ","24,500",Automatic CVT,Hybrid , Front-wheel Drive , Gray , 4T1B21HK5JU001438 ,,2.5L I4 16V PDI DOHC Hybrid
Mercedes-Benz C-Class C 300,2016,"45,674 ","26,950",7-Speed Automatic,Gasoline , Rear-wheel Drive , White , 55SWF4JB0GU177013 ,,2.0L I4 16V GDI DOHC Turbo
Subaru WRX Premium,2017,"25,319 ","27,455",6-Speed Manual,Gasoline , All-wheel Drive , Ice Silver Metallic , JF1VA1E6XH9807063 ,,2.0L H4 16V GDI DOHC Turbo
Tesla Model 3 Performance,2019,"31,751 ","54,999",Automatic,Electric , All-wheel Drive , Gray , 5YJ3E1EBXKF231233 ,,Electric
Alfa Romeo Giulia Ti,2017,"43,181 ","25,886",8-Speed Automatic,Gasoline , All-wheel Drive , Vesuvio Gray Metallic , ZARFAEEN2H7529399 ,,2.0L I4 16V GDI SOHC Turbo
Lexus GS 350 Base,2016,"88,060 ","24,985",8-Speed Automatic,Gasoline , Rear-wheel Drive , Caviar , JTHBZ1BL4GA002977 ,,3.5L V6 24V PDI DOHC
Subaru WRX Base,2016,"70,479 ","22,400",6-Speed Manual,Gasoline , All-wheel Drive , Blue , JF1VA1B65G9825540 ,,2.0L H4 16V GDI DOHC Turbo
Mercedes-Benz C-Class C 300,2018,"28,647 ","32,417",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , 55SWF4JB0JU256558 ,,2.0L I4 16V GDI DOHC Turbo
BMW 320 i xDrive,2018,"30,418 ","28,795",8-Speed Automatic,Gasoline , All-wheel Drive , Black Sapphire Metallic , WBA8A3C56JA494544 ,,2.0L I4 16V GDI DOHC Turbo
Kia Optima LX,2019,"60,090 ","20,399",6-Speed Automatic,Gasoline , Front-wheel Drive , Sparkling Silver , 5XXGT4L38KG276916 ,,2.4L I4 16V GDI DOHC
Kia Optima LX,2019,"62,234 ","19,988",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver , 5XXGT4L30KG277347 ,,2.4L I4 16V GDI DOHC
Kia Optima LX,2019,"64,956 ","19,888",6-Speed Automatic,Gasoline , Front-wheel Drive , Sparkling Silver , 5XXGT4L37KG289320 ,,2.4L I4 16V GDI DOHC
Kia Optima LX,2019,"62,197 ","19,959",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver , 5XXGT4L36KG326955 ,,2.4L I4 16V GDI DOHC
Honda Civic LX,2016,"55,738 ","16,994",6-Speed Manual,Gasoline , Front-wheel Drive , Burgundy Night Pearl , 19XFC2E5XGE007962 ,,2.0L I4 16V MPFI DOHC
Volkswagen Jetta 1.4T SE,2017,"65,812 ","17,988",6-Speed Automatic,Gasoline , Front-wheel Drive , Silk Blue Metallic , 3VWDB7AJ4HM386469 ,,1.4L I4 16V GDI DOHC Turbo
BMW 328 i,2016,"69,076 ","21,799",8-Speed Automatic,Gasoline , Rear-wheel Drive , White , WBA8E9G5XGNT46674 ,,2.0L I4 16V GDI DOHC Turbo
BMW 535 i,2016,"21,174 ","29,496",8-Speed Automatic,Gasoline , Rear-wheel Drive , Black , WBA5B1C50GG133918 ,,3.0L I6 24V GDI DOHC Turbo
Chrysler 200 S,2016,"56,980 ","17,490",9-Speed Automatic,E85 Flex Fuel , All-wheel Drive , Gray , 1C3CCCDGXGN163107 ,,3.6L V6 24V MPFI DOHC Flexible Fuel
Toyota Avalon XSE,2019,"43,137 ","37,988",8-Speed Automatic,Gasoline , Front-wheel Drive , Silver , 4T1BZ1FB5KU023004 ,,3.5L V6 24V PDI DOHC
Tesla Model 3 Standard Range Plus,2021,"9,025 ","52,999",Automatic,Electric , Rear-wheel Drive , Gray , 5YJ3E1EA8MF872939 ,,Electric
Mercedes-Benz C-Class C 300,2020,"17,239 ","36,492",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , W1KWF8DB0LR570024 ,,2.0L I4 16V GDI DOHC Turbo
Subaru WRX Premium,2020,"27,231 ","31,998",6-Speed Manual,Gasoline , All-wheel Drive , Ceramic White , JF1VA1B68L9811237 ,,2.0L H4 16V GDI DOHC Turbo
Mercedes-Benz E-Class E 300,2019,"17,846 ","43,820",9-Speed Automatic,Gasoline , Rear-wheel Drive , Selenite Gray Metallic , WDDZF4JB2KA524086 ,,2.0L I4 16V GDI DOHC Turbo
Kia Optima Hybrid Base,2017,"124,129 ","11,500",6-Speed Automatic,Hybrid , Front-wheel Drive , Snow White Pearl , KNAGT4LE2H5012537 ,,2.0L I4 16V GDI DOHC Hybrid
Porsche Taycan Turbo,2020,"4,405 ","159,995",2-Speed Automatic,Electric , All-wheel Drive , White , WP0AC2Y15LSA71047 ,,Electric
Chevrolet Malibu 1LT,2016,"71,368 ","18,999",6-Speed Automatic,Gasoline , Front-wheel Drive , White , 1G1ZE5ST4GF303876 ,,1.5L I4 16V GDI DOHC Turbo
Honda Accord Touring,2016,"93,830 ","22,581",6-Speed Automatic,Gasoline , Front-wheel Drive , Crystal Black Pearl , 1HGCR3F99GA025091 ,,3.5L V6 24V MPFI SOHC
Toyota Camry LE,2019,"18,245 ","26,988",8 Speed Elect Controlled Auto Transmission w/Inte.,Gasoline , – , CELESTIAL SILVER METALLIC , 4T1B11HK1KU679916 , –,2.5L
Audi A4 2.0T ultra Premium,2018,"77,750 ","23,975",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Glacier White Metallic , WAUKMAF43JA006980 ,,2.0L I4 16V GDI DOHC Turbo
Acura TLX,2021,"6,159 ","41,717",10 Speed Automatic,– , – , Platinum White Pearl , 19UUB5F42MA012347 , –,–
Subaru WRX STI Base,2019,"37,410 ","37,888",6-Speed Manual,Gasoline , All-wheel Drive , Lapis Blue Pearl , JF1VA2S61K9804635 ,,2.5L H4 16V MPFI DOHC Turbo
Mercedes-Benz C-Class C 300,2018,"28,889 ","31,813",9-Speed Automatic,Gasoline , Rear-wheel Drive , designo Diamond White Metallic , 55SWF4JB1JU255306 ,,2.0L I4 16V GDI DOHC Turbo
Honda Accord,2018,"14,094 ","32,687",Continuously Variable Transmission,– , – , Platinum White Pearl , 1HGCV1F56JA054438 , –,–
Dodge Charger R/T,2016,"51,940 ","25,999",8-Speed Automatic,Gasoline , Rear-wheel Drive , Pitch Black Clearcoat , 2C3CDXCT9GH187572 ,,5.7L V8 16V MPFI OHV
Ford Fusion SE,2018,"58,539 ","25,995",6-SPEED AUTOMATIC,– , – , OXFORD WHITE , 3FA6P0HD1JR233244 , –,1.5L ECOBOOST ENGINE
Mercedes-Benz E-Class E 300,2018,"20,100 ","38,720",9-Speed Automatic,Gasoline , Rear-wheel Drive , Selenite Gray Metallic , WDDZF4JB3JA379610 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz E-Class E 300,2018,"24,054 ","39,475",9-Speed Automatic,Gasoline , Rear-wheel Drive , Selenite Gray Metallic , WDDZF4JB7JA445513 ,,2.0L I4 16V GDI DOHC Turbo
Honda Civic,2017,"52,736 ","22,888",Continuously Variable Transmission,– , – , White Orchid Pearl , 2HGFC2F74HH560999 , –,–
Acura TLX,2021,"8,907 ","38,426",10 Speed Automatic,– , – , Modern Steel Metallic , 19UUB5F3XMA005654 , –,–
Subaru WRX Base,2021,"1,087 ","34,590",6-Speed Manual,Gasoline , All-wheel Drive , Crystal White Pearl , JF1VA1A63M9820219 ,,2.0L H4 16V GDI DOHC Turbo
Toyota Camry XSE,2021,"6,154 ","35,998",8-Speed Automatic,Gasoline , Front-wheel Drive , Pearl , 4T1K61AK0MU553707 ,,2.5L I4 16V PDI DOHC
Chevrolet Malibu LT,2018,"64,202 ","19,259",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver Ice , 1G1ZD5ST9JF270626 ,,1.5L I4 16V GDI DOHC Turbo
Chevrolet Malibu LT,2018,"65,887 ","19,759",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver Ice , 1G1ZD5ST0JF261037 ,,1.5L I4 16V GDI DOHC Turbo
Chrysler 300 S,2019,"60,696 ","25,995",8-Speed Automatic,Gasoline , Rear-wheel Drive , Granite Crystal Clearcoat Metallic , 2C3CCABG8KH628816 ,,3.6L V6 24V MPFI DOHC
Dodge Charger SXT,2020,"38,740 ","29,999",8-Speed Automatic,Gasoline , RWD , White Knuckle Clearcoat , 2C3CDXBGXLH167068 ,,3.6L V6 24V MPFI DOHC
Ford Focus SE,2018,"64,323 ","17,995",6-Speed PowerShift Automatic,Gasoline , Front-wheel Drive , Oxford White , 1FADP3F22JL224867 ,,2.0L I4 16V GDI DOHC
Subaru Impreza 2.0i Sport,2019,"23,839 ","25,988",5-Speed Manual,Gasoline , All-wheel Drive , Crystal Black Silica , 4S3GKAJ61K1606678 ,,2.0L H4 16V GDI DOHC
Toyota Camry SE,2017,"83,851 ","21,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Gray , 4T1BF1FK7HU416777 ,,2.5L I4 16V MPFI DOHC
Honda Accord Sport SE,2017,"160,249 ","13,494",Automatic CVT,Gasoline , Front-wheel Drive , White Orchid Pearl , 1HGCR2F16HA001367 ,,2.4L I4 16V GDI DOHC
Honda Accord EX-L V-6,2017,"91,104 ","24,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Gray , 1HGCR3F80HA000539 ,,3.5L V6 24V MPFI SOHC
Mercedes-Benz C-Class C 300,2021,"5,178 ","43,925",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , W1KWF8DB1MR630989 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz C-Class C 300,2021,"8,301 ","42,775",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , W1KWF8DB8MR618631 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz E-Class E 450,2019,"42,187 ","55,995",9-Speed Automatic,Gasoline , All-wheel Drive , Black , WDDZF6JB5KA513711 ,,3.0L V6 24V GDI DOHC Twin Turbo
BMW 330 i,2021,"9,785 ","41,998",8-Speed Automatic,Gasoline , Rear-wheel Drive , Alpine White , 3MW5R1J06M8B52597 ,,2.0L I4 16V GDI DOHC Turbo
RAM ProMaster City Tradesman,2019,"45,800 ","24,988",9-Speed Automatic,Gasoline , Front-wheel Drive , Quartz Gray Metallic , ZFBHRFAB7K6M49044 ,,2.4L I4 16V MPFI DOHC
INFINITI Q50 3.0t LUXE,2020,"29,274 ","31,962",7-Speed Automatic,Gasoline , Rear-wheel Drive , Midnight Black , JN1EV7AP1LM200476 ,,3.0L V6 24V GDI DOHC Twin Turbo
Chevrolet Malibu LT,2019,"60,210 ","20,188",Automatic CVT,Gasoline , Front-wheel Drive , Silver Ice Metallic , 1G1ZD5ST1KF155360 ,,1.5L I4 16V GDI DOHC Turbo
Chevrolet Malibu LT,2019,"62,997 ","21,159",Automatic CVT,Gasoline , Front-wheel Drive , Silver , 1G1ZD5ST8KF225937 ,,1.5L I4 16V GDI DOHC Turbo
Honda Accord Sport 2.0T,2018,"89,546 ","24,999",10-Speed Automatic,Gasoline , Front-wheel Drive , Gray , 1HGCV2F32JA006956 ,,2.0L I4 16V GDI DOHC Turbo
Tesla Model 3 Long Range,2018,"39,078 ","44,350",1-Speed Automatic,Electric , Rear-wheel Drive , Red Multi , 5YJ3E1EA8JF005441 ,,Electric
Maserati Ghibli Base,2018,"34,804 ","43,995",8-Speed Automatic,Gasoline , Rear-wheel Drive , Bianco , ZAM57XSA1J1277005 ,,3.0L V6 24V GDI DOHC Twin Turbo
Subaru WRX Premium,2019,"16,616 ","29,499",Manual,Gasoline , All-wheel Drive , Lapis Blue Pearl , JF1VA1B68K9816114 ,,Intercooled Turbo Premium Unleaded H-4 2.0 L/122
INFINITI Q50 3.0t LUXE,2018,"31,161 ","29,942",7-Speed Automatic,Gasoline , Rear-wheel Drive , Liquid Platinum , JN1EV7AP2JM350593 ,,3.0L V6 24V GDI DOHC Twin Turbo
BMW 330 i,2018,"33,919 ","29,500",8-Speed Automatic,Gasoline , Rear-wheel Drive , Black Sapphire Metallic , WBA8B9G54JNV11361 ,,2.0L I4 16V GDI DOHC Turbo
Subaru WRX Limited,2018,"29,843 ","29,997",6-Speed Manual,Gasoline , All-wheel Drive , Pure Red , JF1VA1H67J9817275 ,,2.0L H4 16V GDI DOHC Turbo
Honda Civic LX,2016,"53,802 ","19,988",Automatic CVT,Gasoline , Front-wheel Drive , Crystal Black Pearl , 19XFC2F53GE205037 ,,2.0L I4 16V MPFI DOHC
Genesis G80 3.3T Sport,2019,"8,045 ","45,990",8-Speed Automatic,Gasoline , – , White , KMTFN4JB1KU326308 ,,3.3L V6 24V GDI DOHC Twin Turbo
Mazda Mazda6 i Touring,2016,"73,853 ","17,335",6-Speed Automatic,Gasoline , Front-wheel Drive , Snowflake White Pearl , JM1GJ1V50G1443288 ,,2.5L I4 16V GDI DOHC
Mercedes-Benz E-Class E 300,2018,"15,360 ","42,888",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , WDDZF4JB7JA416562 ,,2.0L I4 16V GDI DOHC Turbo
Toyota Camry SE,2019,"36,110 ","28,999",8-Speed Automatic,Gasoline , Front-wheel Drive , Red , 4T1B11HK2KU215775 ,,2.5L I4 16V PDI DOHC
Mercedes-Benz E-Class E 300,2018,"20,857 ","40,452",9-Speed Automatic,Gasoline , Rear-wheel Drive , Iridium Silver Metallic , WDDZF4JB2JA391487 ,,2.0L I4 16V GDI DOHC Turbo
Honda Accord Sport 1.5T,2020,"33,097 ","28,988",Automatic CVT,Gasoline , Front-wheel Drive , Platinum White Pearl , 1HGCV1F30LA001039 ,,1.5L I4 16V GDI DOHC Turbo
Chrysler 300 Touring,2018,"87,206 ","21,450",8-Speed Automatic,Gasoline , All-wheel Drive , Black , 2C3CCARG0JH181838 ,,3.6L V6 24V MPFI DOHC
Mercedes-Benz CLA 250 Base 4MATIC,2018,"37,599 ","29,950",7-Speed Automatic with Auto-Shift,E85 Flex Fuel , All-wheel Drive , Citrus White , WDDSJ4GB6JN565156 ,,2.0L I4 16V GDI DOHC Turbo Flexible Fuel
Kia Forte EX,2016,"59,470 ","17,490",6-Speed Automatic,Gasoline , Front-wheel Drive , Aurora Black Pearl , KNAFZ4A89G5574313 ,,2.0L I4 16V GDI DOHC
Mercedes-Benz A-Class A 220 4MATIC,2020,"30,505 ","34,175",7-Speed Automatic with Auto-Shift,Gasoline , All-wheel Drive , Midnight Black , W1K3G4FB6LJ202127 ,,2.0L I4 16V GDI DOHC Turbo
Honda Civic LX,2018,"34,308 ","21,991",Automatic CVT,Gasoline , FWD , Black , 19XFC2F51JE209577 ,,2.0L I4 16V MPFI DOHC
Chevrolet Malibu LT,2019,"58,636 ","21,288",Automatic CVT,Gasoline , Front-wheel Drive , Silver Ice Metallic , 1G1ZD5ST1KF160879 ,,1.5L I4 16V GDI DOHC Turbo
Chevrolet Malibu LT,2019,"55,490 ","20,999",Automatic CVT,Gasoline , Front-wheel Drive , Silver , 1G1ZD5ST1KF115215 ,,1.5L I4 16V GDI DOHC Turbo
Dodge Charger Scat Pack,2019,"18,749 ","41,500",8-Speed Automatic,Gasoline , Rear-wheel Drive , Plum Crazy Pearlcoat , 2C3CDXGJ2KH531017 ,,6.4L V8 16V MPFI OHV
